id,fixture_id,external_event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_type,outcome_name,odds_format,american_odds,decimal_odds,implied_probability,point,source,snapshot_ts,notes,created_at
1,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,fanduel,FanDuel,h2h,Mexico,american,-190,1.526315789473684,0.6551724137931035,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
2,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,fanduel,FanDuel,h2h,South Africa,american,600,7.0,0.14285714285714285,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
3,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,fanduel,FanDuel,h2h,Draw,american,310,4.1,0.24390243902439027,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
4,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,draftkings,DraftKings,h2h,Mexico,american,-195,1.5128205128205128,0.6610169491525424,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
5,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,draftkings,DraftKings,h2h,South Africa,american,550,6.5,0.15384615384615385,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
6,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,draftkings,DraftKings,h2h,Draw,american,330,4.3,0.23255813953488372,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
7,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,betrivers,BetRivers,h2h,Mexico,american,-210,1.4761904761904763,0.6774193548387096,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
8,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,betrivers,BetRivers,h2h,South Africa,american,600,7.0,0.14285714285714285,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
9,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,betrivers,BetRivers,h2h,Draw,american,300,4.0,0.25,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
10,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,betrivers,BetRivers,totals,Over,american,100,2.0,0.5,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
11,1.0,80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,betrivers,BetRivers,totals,Under,american,-139,1.7194244604316546,0.5815899581589958,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
12,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,fanduel,FanDuel,h2h,Czech Republic,american,165,2.65,0.37735849056603776,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
13,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,fanduel,FanDuel,h2h,South Korea,american,170,2.7,0.37037037037037035,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
14,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,fanduel,FanDuel,h2h,Draw,american,220,3.2,0.3125,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
15,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,draftkings,DraftKings,h2h,Czech Republic,american,170,2.7,0.37037037037037035,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
16,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,draftkings,DraftKings,h2h,South Korea,american,175,2.75,0.36363636363636365,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
17,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,draftkings,DraftKings,h2h,Draw,american,220,3.2,0.3125,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
18,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,betrivers,BetRivers,h2h,Czech Republic,american,170,2.7,0.37037037037037035,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
19,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,betrivers,BetRivers,h2h,South Korea,american,160,2.6,0.3846153846153846,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
20,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,betrivers,BetRivers,h2h,Draw,american,215,3.15,0.31746031746031744,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
21,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,betrivers,BetRivers,totals,Over,american,118,2.1799999999999997,0.4587155963302753,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
22,,384cbb5d76b535896a24fe65f93cfac8,2026-06-12T02:00:00Z,South Korea,Czechia,betrivers,BetRivers,totals,Under,american,-165,1.606060606060606,0.6226415094339623,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
23,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,fanduel,FanDuel,h2h,Bosnia & Herzegovina,american,380,4.8,0.20833333333333334,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
24,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,fanduel,FanDuel,h2h,Canada,american,-145,1.6896551724137931,0.5918367346938775,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
25,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,fanduel,FanDuel,h2h,Draw,american,260,3.6,0.2777777777777778,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
26,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,draftkings,DraftKings,h2h,Bosnia & Herzegovina,american,340,4.4,0.22727272727272727,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
27,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,draftkings,DraftKings,h2h,Canada,american,-125,1.8,0.5555555555555556,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
28,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,draftkings,DraftKings,h2h,Draw,american,275,3.75,0.26666666666666666,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
29,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,betrivers,BetRivers,h2h,Bosnia & Herzegovina,american,375,4.75,0.21052631578947367,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
30,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,betrivers,BetRivers,h2h,Canada,american,-136,1.7352941176470589,0.576271186440678,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
31,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,betrivers,BetRivers,h2h,Draw,american,250,3.5,0.2857142857142857,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
32,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,betrivers,BetRivers,totals,Over,american,110,2.1,0.47619047619047616,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
33,4.0,d1f4f946c70a0b4e81f5d43e9d32361c,2026-06-12T19:00:00Z,Canada,Bosnia and Herzegovina,betrivers,BetRivers,totals,Under,american,-152,1.6578947368421053,0.6031746031746031,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
34,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,fanduel,FanDuel,h2h,Paraguay,american,270,3.7,0.27027027027027023,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
35,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,fanduel,FanDuel,h2h,USA,american,100,2.0,0.5,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
36,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,fanduel,FanDuel,h2h,Draw,american,240,3.4,0.29411764705882354,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
37,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,draftkings,DraftKings,h2h,Paraguay,american,265,3.65,0.273972602739726,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
38,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,draftkings,DraftKings,h2h,USA,american,105,2.05,0.48780487804878053,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
39,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,draftkings,DraftKings,h2h,Draw,american,255,3.55,0.28169014084507044,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
40,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,h2h,Paraguay,american,285,3.85,0.2597402597402597,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
41,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,h2h,USA,american,-107,1.9345794392523366,0.5169082125603864,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
42,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,h2h,Draw,american,240,3.4,0.29411764705882354,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
43,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,totals,Over,american,-109,1.9174311926605505,0.5215311004784688,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
44,5.0,c12986f447a515fbe641addd786dbb24,2026-06-13T01:00:00Z,USA,Paraguay,betrivers,BetRivers,totals,Under,american,-129,1.7751937984496124,0.5633187772925764,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
45,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,fanduel,FanDuel,h2h,Qatar,american,950,10.5,0.09523809523809523,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
46,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,fanduel,FanDuel,h2h,Switzerland,american,-425,1.2352941176470589,0.8095238095238095,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
47,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,fanduel,FanDuel,h2h,Draw,american,470,5.7,0.17543859649122806,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
48,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,draftkings,DraftKings,h2h,Qatar,american,850,9.5,0.10526315789473684,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
49,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,draftkings,DraftKings,h2h,Switzerland,american,-340,1.2941176470588236,0.7727272727272727,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
50,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,draftkings,DraftKings,h2h,Draw,american,500,6.0,0.16666666666666666,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
51,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betrivers,BetRivers,h2h,Qatar,american,950,10.5,0.09523809523809523,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
52,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betrivers,BetRivers,h2h,Switzerland,american,-360,1.2777777777777777,0.782608695652174,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
53,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betrivers,BetRivers,h2h,Draw,american,420,5.2,0.1923076923076923,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
54,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betrivers,BetRivers,totals,Over,american,-152,1.6578947368421053,0.6031746031746031,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
55,6.0,26634922d3f78c146440816023e40de8,2026-06-13T19:00:00Z,Qatar,Switzerland,betrivers,BetRivers,totals,Under,american,108,2.08,0.4807692307692307,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
56,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,fanduel,FanDuel,h2h,Brazil,american,-190,1.526315789473684,0.6551724137931035,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
57,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,fanduel,FanDuel,h2h,Morocco,american,470,5.7,0.17543859649122806,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
58,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,fanduel,FanDuel,h2h,Draw,american,300,4.0,0.25,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
59,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,draftkings,DraftKings,h2h,Brazil,american,-155,1.6451612903225805,0.607843137254902,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
60,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,draftkings,DraftKings,h2h,Morocco,american,450,5.5,0.18181818181818182,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
61,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,draftkings,DraftKings,h2h,Draw,american,290,3.9,0.25641025641025644,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
62,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,betrivers,BetRivers,h2h,Brazil,american,-167,1.5988023952095807,0.6254681647940076,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
63,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,betrivers,BetRivers,h2h,Morocco,american,450,5.5,0.18181818181818182,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
64,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,betrivers,BetRivers,h2h,Draw,american,280,3.8,0.2631578947368421,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
65,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,betrivers,BetRivers,totals,Over,american,-108,1.925925925925926,0.5192307692307692,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
66,7.0,f6c8748a16516e0998f95de14235432a,2026-06-13T22:00:00Z,Brazil,Morocco,betrivers,BetRivers,totals,Under,american,-129,1.7751937984496124,0.5633187772925764,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
67,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,fanduel,FanDuel,h2h,Haiti,american,700,8.0,0.125,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
68,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,fanduel,FanDuel,h2h,Scotland,american,-310,1.3225806451612903,0.7560975609756098,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
69,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,fanduel,FanDuel,h2h,Draw,american,390,4.9,0.2040816326530612,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
70,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,draftkings,DraftKings,h2h,Haiti,american,600,7.0,0.14285714285714285,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
71,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,draftkings,DraftKings,h2h,Scotland,american,-235,1.425531914893617,0.7014925373134329,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
72,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,draftkings,DraftKings,h2h,Draw,american,400,5.0,0.2,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
73,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,betrivers,BetRivers,h2h,Haiti,american,650,7.5,0.13333333333333333,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
74,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,betrivers,BetRivers,h2h,Scotland,american,-240,1.4166666666666667,0.7058823529411764,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
75,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,betrivers,BetRivers,h2h,Draw,american,325,4.25,0.23529411764705882,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
76,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,betrivers,BetRivers,totals,Over,american,-129,1.7751937984496124,0.5633187772925764,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
77,8.0,5ae41a06735c926eeb7f74006933adce,2026-06-14T01:00:00Z,Haiti,Scotland,betrivers,BetRivers,totals,Under,american,-108,1.925925925925926,0.5192307692307692,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
78,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,fanduel,FanDuel,h2h,Australia,american,340,4.4,0.22727272727272727,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
79,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,fanduel,FanDuel,h2h,Turkey,american,-130,1.7692307692307692,0.5652173913043479,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
80,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,fanduel,FanDuel,h2h,Draw,american,250,3.5,0.2857142857142857,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
81,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,draftkings,DraftKings,h2h,Australia,american,340,4.4,0.22727272727272727,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
82,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,draftkings,DraftKings,h2h,Turkey,american,-125,1.8,0.5555555555555556,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
83,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,draftkings,DraftKings,h2h,Draw,american,275,3.75,0.26666666666666666,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
84,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,betrivers,BetRivers,h2h,Australia,american,350,4.5,0.2222222222222222,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
85,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,betrivers,BetRivers,h2h,Turkey,american,-127,1.7874015748031495,0.5594713656387665,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
86,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,betrivers,BetRivers,h2h,Draw,american,245,3.45,0.2898550724637681,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
87,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,betrivers,BetRivers,totals,Over,american,102,2.02,0.49504950495049505,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
88,,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Türkiye,betrivers,BetRivers,totals,Under,american,-141,1.7092198581560285,0.5850622406639003,2.5,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
89,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,fanduel,FanDuel,h2h,Curaçao,american,4000,41.0,0.024390243902439025,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
90,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,fanduel,FanDuel,h2h,Germany,american,-2000,1.05,0.9523809523809523,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
91,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,fanduel,FanDuel,h2h,Draw,american,1400,15.0,0.06666666666666667,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
92,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,draftkings,DraftKings,h2h,Curaçao,american,3000,31.0,0.03225806451612903,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
93,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,draftkings,DraftKings,h2h,Germany,american,-5000,1.02,0.9803921568627451,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
94,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,draftkings,DraftKings,h2h,Draw,american,1800,19.0,0.05263157894736842,,DraftKings,2026-05-16T03:35:22Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
95,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betrivers,BetRivers,h2h,Curaçao,american,4500,46.0,0.021739130434782608,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
96,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betrivers,BetRivers,h2h,Germany,american,-10000,1.01,0.9900990099009901,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
97,10.0,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betrivers,BetRivers,h2h,Draw,american,1600,17.0,0.058823529411764705,,BetRivers,2026-05-16T03:35:23Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
